"일자","센터명","시간대","원주문수","분리주문수","출고UNIT","출고SKU","피킹대기시간","피킹시간","패킹대기시간","패킹시간","총 피패킹 시간","피패킹 품질 12.0분 준수건수","피패킹 품질 15.0분 초과건수","총피패킹MH","피킹대기MH","피킹MH","패킹MH","총입고MH","지원MH","총투입MH","예약주문수","라이더 배차시간","도착시간","픽업시간","전달시간","총 배달 품질","라이더 대기건","라이더 대기건(선도착제외)","봉다리 대기건","라이더 대기시간","봉다리 대기시간"
"2025-05-08","강서가양점",19,"74","74","732","491","660.50","186.21","23.17","99.10","968.98","33","27","331.9","77.5","166.2","88.2","0.0","59.4","412.0","1","17.22","9.22","1.93","19.76","48.03","11","10","64","2.43","15.72"
"2025-05-08","강서가양점",20,"60","61","586","367","451.51","128.65","18.05","75.22","673.43","38","8","308.7","66.9","148.3","93.5","0.0","3.6","416.8","3","11.91","9.84","1.32","15.65","38.74","2","2","59","1.53","11.15"
"2025-05-08","강서가양점",21,"64","64","661","437","704.43","158.53","25.87","94.26","983.09","5","26","318.0","70.0","155.0","93.0","0.0","2.4","464.1","0","10.34","6.43","3.10","17.72","37.61","23","23","41","3.55","4.22"
"2025-05-08","강서가양점",22,"46","46","414","275","395.28","93.10","14.33","54.84","557.55","19","5","241.2","67.6","105.1","68.5","0.0","84.8","336.4","3","8.53","6.99","1.83","17.85","35.22","17","14","29","3.08","7.24"
"2025-05-08","강서가양점",23,"34","34","298","197","142.02","54.16","11.48","40.44","248.10","32","2","-76.9","-19.4","10.8","-68.3","-59.8","59.9","-92.0","0","8.82","5.79","0.77","16.07","31.47","3","1","32","3.53","8.30"
"2025-05-08","강서화곡점",0,"","","","","","","","","","","","12.4","11.2","0.0","1.2","0.0","16.9","49.6","","","","","","","","","","",""
"2025-05-08","강서화곡점",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","강서화곡점",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","강서화곡점",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","강서화곡점",4,"","","","","","","","","","","","0.0","0.0","0.0","0.0","0.6","0.0","0.8","","","","","","","","","","",""
"2025-05-08","강서화곡점",5,"","","","","","","","","","","","0.0","0.0","0.0","0.0","120.1","26.8","156.3","","","","","","","","","","",""
"2025-05-08","강서화곡점",6,"","","","","","","","","","","","4.4","4.4","0.0","0.0","638.1","20.8","667.2","","","","","","","","","","",""
"2025-05-08","강서화곡점",7,"","","","","","","","","","","","0.0","0.0","0.0","0.0","320.6","29.9","355.8","","","","","","","","","","",""
"2025-05-08","강서화곡점",8,"26","27","254","188","196.15","51.31","9.24","31.79","288.49","16","7","106.1","26.3","51.2","28.6","157.5","75.7","387.5","27","10.07","7.52","2.88","14.46","34.95","6","2","21","4.84","10.29"
"2025-05-08","강서화곡점",9,"54","54","474","342","303.97","123.40","16.91","73.73","518.01","43","3","263.2","67.3","121.3","74.6","85.9","23.1","578.3","14","9.02","5.14","2.54","14.87","31.59","10","6","44","3.69","6.47"
"2025-05-08","강서화곡점",10,"47","48","563","349","357.36","127.40","12.70","63.66","561.12","31","8","218.6","52.8","113.1","52.7","0.0","81.2","433.5","4","8.98","5.99","2.52","15.77","33.29","11","10","37","4.25","5.55"
"2025-05-08","강서화곡점",11,"53","53","486","363","358.74","116.76","13.76","60.08","549.34","43","2","230.1","55.7","114.3","60.1","3.9","143.8","387.0","1","8.72","4.01","1.51","15.50","29.75","14","12","40","1.24","3.48"
"2025-05-08","강서화곡점",12,"49","49","487","324","194.23","121.09","15.01","61.03","391.36","45","1","297.3","89.6","138.2","69.5","0.3","134.3","500.4","4","7.95","3.31","2.03","14.33","27.64","10","5","39","2.82","4.86"
"2025-05-08","강서화곡점",13,"56","57","602","324","378.92","111.01","15.13","71.14","576.20","44","1","219.0","54.9","100.9","63.2","0.8","126.7","398.0","4","8.10","4.49","3.30","13.40","29.32","17","10","40","4.04","5.29"
"2025-05-08","강서화곡점",14,"55","55","617","380","377.25","137.64","15.25","74.26","604.40","34","3","233.2","55.7","107.2","70.3","0.0","52.4","307.0","1","8.68","6.09","2.74","14.40","31.93","12","8","43","4.86","6.22"
"2025-05-08","강서화곡점",15,"49","51","485","319","266.21","143.51","19.63","82.75","512.10","34","6","361.4","79.5","182.6","99.3","0.0","80.3","513.8","1","8.62","4.93","2.51","15.86","31.95","12","7","39","3.87","5.81"
"2025-05-08","강서화곡점",16,"86","86","760","546","629.63","212.18","22.35","122.65","986.81","47","11","380.1","95.4","180.2","104.5","0.0","3.9","444.7","6","9.07","5.63","3.23","16.08","34.03","25","19","61","3.28","5.92"
"2025-05-08","강서화곡점",17,"84","84","871","619","742.95","212.24","26.73","129.17","1111.09","30","19","472.6","108.2","227.0","137.4","0.0","63.7","655.8","10","9.42","5.43","3.04","15.66","33.58","27","17","57","4.80","4.70"
"2025-05-08","강서화곡점",18,"100","101","974","688","579.06","262.32","30.81","148.03","1020.22","73","2","543.5","129.9","266.8","146.8","0.0","63.0","667.3","3","10.68","7.01","2.70","16.45","36.86","13","8","88","4.68","9.42"
"2025-05-08","강서화곡점",19,"71","71","669","437","210.74","195.40","28.95","95.61","530.70","68","1","428.0","118.6","203.6","105.8","1.4","143.8","650.7","6","16.78","7.35","2.06","18.93","45.14","5","1","66","2.10","18.11"
"2025-05-08","강서화곡점",20,"81","81","761","531","257.75","250.62","21.92","125.93","656.22","70","3","450.3","112.2","219.0","119.1","0.0","115.5","665.9","4","13.78","5.41","3.08","17.09","39.40","7","5","74","4.02","12.55"
"2025-05-08","강서화곡점",21,"88","89","822","564","815.34","219.26","25.23","121.00","1180.83","26","15","469.8","108.5","235.3","126.0","0.0","61.8","532.1","2","8.84","5.99","4.35","14.23","33.43","37","26","52","4.73","6.08"
"2025-05-08","강서화곡점",22,"59","59","544","349","241.84","161.19","21.23","87.59","511.85","50","2","364.2","81.3","178.3","104.6","0.1","72.9","509.1","3","9.58","5.74","1.83","13.98","31.15","7","2","52","1.75","7.80"
"2025-05-08","강서화곡점",23,"52","52","521","354","182.85","132.84","14.85","69.73","400.27","50","1","54.1","-108.4","83.4","79.1","0.0","56.6","113.4","0","9.39","5.06","2.45","12.02","28.93","4","1","48","4.17","8.00"
"2025-05-08","고양점",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","고양점",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","고양점",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","고양점",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","고양점",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","고양점",5,"","","","","","","","","","","","0.0","0.0","0.0","0.0","34.9","0.0","35.0","","","","","","","","","","",""
"2025-05-08","고양점",6,"","","","","","","","","","","","0.0","0.0","0.0","0.0","225.2","2.3","227.7","","","","","","","","","","",""
"2025-05-08","고양점",7,"","","","","","","","","","","","0.0","0.0","0.0","0.0","109.9","16.3","126.2","","","","","","","","","","",""
"2025-05-08","고양점",8,"11","11","121","70","48.17","20.96","3.80","13.94","86.87","9","0","57.9","22.8","21.0","14.1","138.6","23.6","246.7","11","6.00","6.36","2.18","19.24","33.81","2","0","9","7.28","7.10"
"2025-05-08","고양점",9,"17","17","201","143","56.99","44.71","6.42","36.22","144.34","15","1","102.1","27.7","44.4","30.0","0.0","20.2","194.5","6","8.40","5.81","0.71","17.57","32.52","2","0","15","6.11","7.32"
"2025-05-08","고양점",10,"19","19","169","133","39.53","33.28","6.79","31.56","111.16","19","0","94.3","29.2","32.6","32.5","0.0","23.0","138.1","2","8.56","3.25","1.05","15.39","28.27","1","0","18","1.53","6.39"
"2025-05-08","고양점",11,"23","23","176","122","38.01","37.14","9.62","36.55","121.32","23","0","118.7","37.8","37.9","43.0","0.0","81.4","211.1","0","9.14","2.98","0.65","16.21","29.00","0","0","23","0.00","6.87"
"2025-05-08","고양점",12,"16","16","125","83","41.18","24.68","4.71","20.86","91.43","16","0","76.5","31.9","24.7","19.9","0.0","110.4","187.8","0","9.24","3.15","0.79","14.81","28.01","0","0","16","0.00","6.70"
"2025-05-08","고양점",13,"17","17","189","114","47.64","27.18","7.25","27.08","109.15","17","0","77.7","27.7","27.2","22.8","0.0","73.7","151.4","0","8.69","2.40","0.53","17.00","28.65","0","0","17","0.00","4.69"
"2025-05-08","고양점",14,"17","17","136","108","29.92","28.53","5.04","21.81","85.30","17","0","86.6","32.4","28.6","25.6","0.7","93.5","180.8","1","6.88","3.86","1.51","19.34","31.63","2","0","15","2.24","6.81"
"2025-05-08","고양점",15,"19","19","216","153","77.91","49.49","14.91","30.71","173.02","15","1","109.0","33.2","46.0","29.8","4.5","58.4","229.6","1","9.33","4.16","0.83","15.32","29.66","2","1","17","3.23","5.31"
"2025-05-08","고양점",16,"18","18","189","120","14.60","37.13","8.28","24.00","84.01","18","0","100.6","37.4","37.9","25.3","0.0","108.7","209.4","1","8.82","2.49","0.51","13.14","24.98","0","0","18","0.00","6.67"
"2025-05-08","고양점",17,"21","21","172","130","29.98","36.11","13.70","27.12","106.91","21","0","126.7","57.6","39.2","29.9","4.4","27.5","165.2","2","7.94","3.90","0.83","12.90","25.59","1","0","20","2.66","7.24"
"2025-05-08","고양점",18,"31","31","209","146","48.79","47.77","12.98","36.56","146.10","31","0","159.3","68.3","50.6","40.4","0.3","20.8","180.4","3","13.52","7.96","0.81","16.19","38.51","1","1","30","0.72","17.15"
"2025-05-08","고양점",19,"35","35","279","191","117.88","45.84","9.44","37.18","210.34","34","0","111.6","42.8","39.4","29.4","0.0","5.0","118.9","1","21.76","6.61","1.48","17.40","47.27","0","0","35","0.00","22.38"
"2025-05-08","고양점",20,"30","30","280","200","248.38","61.48","9.62","38.76","358.24","17","7","122.3","22.5","58.1","41.7","0.0","0.2","122.6","1","18.97","7.50","1.21","16.72","44.43","3","2","27","5.01","16.73"
"2025-05-08","고양점",21,"26","27","213","142","237.89","50.59","9.40","27.53","325.41","16","9","123.7","31.5","58.5","33.7","0.0","0.7","124.4","1","9.90","11.01","1.50","15.81","38.26","3","3","24","3.48","10.20"
"2025-05-08","고양점",22,"16","16","143","97","80.54","36.67","7.85","16.94","142.00","13","0","80.6","22.3","38.4","19.9","0.0","31.3","121.9","0","13.99","6.13","0.90","15.49","36.53","1","1","15","3.58","12.26"
"2025-05-08","고양점",23,"9","9","83","59","41.61","22.31","4.09","12.03","80.04","6","1","-36.5","-20.3","-31.2","15.0","0.1","0.0","-15.8","0","8.63","8.47","1.31","14.24","32.68","0","0","9","0.00","9.48"
"2025-05-08","관악신림점",0,"","","","","","","","","","","","28.2","14.7","6.2","7.3","0.0","23.5","57.2","","","","","","","","","","",""
"2025-05-08","관악신림점",1,"","","","","","","","","","","","0.0","0.0","0.0","0.0","9.3","30.1","49.4","","","","","","","","","","",""
"2025-05-08","관악신림점",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","관악신림점",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","관악신림점",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","관악신림점",5,"","","","","","","","","","","","0.0","0.0","0.0","0.0","203.6","0.0","204.8","","","","","","","","","","",""
"2025-05-08","관악신림점",6,"","","","","","","","","","","","0.2","0.2","0.0","0.0","571.6","15.4","591.4","","","","","","","","","","",""
"2025-05-08","관악신림점",7,"","","","","","","","","","","","0.0","0.0","0.0","0.0","396.2","28.5","424.8","","","","","","","","","","",""
"2025-05-08","관악신림점",8,"19","19","188","129","47.23","38.07","7.61","28.18","121.09","18","0","120.4","54.2","37.8","28.4","189.0","190.3","516.2","19","7.38","5.65","1.70","11.54","26.30","5","1","14","2.72","10.04"
"2025-05-08","관악신림점",9,"50","50","456","333","316.39","117.19","15.91","84.69","534.18","31","5","253.2","62.1","112.7","78.4","1.6","108.5","598.7","14","8.34","3.82","2.15","12.77","27.10","15","10","35","4.92","4.25"
"2025-05-08","관악신림점",10,"40","40","359","223","58.88","80.24","15.07","57.22","211.41","40","0","215.3","69.5","85.2","60.6","1.3","158.2","480.8","3","8.54","4.65","1.72","11.42","26.35","2","1","38","3.94","8.55"
"2025-05-08","관악신림점",11,"47","47","519","359","263.31","109.70","16.03","70.22","459.26","39","1","203.4","42.5","101.6","59.3","0.0","172.7","386.5","1","7.08","4.55","3.06","14.67","29.38","15","9","32","5.65","5.42"
"2025-05-08","관악신림점",12,"47","48","534","355","362.94","107.99","12.73","77.67","561.33","25","5","239.3","47.6","111.9","79.8","0.4","101.8","346.1","3","7.39","9.04","3.05","14.50","34.00","14","11","34","4.41","9.40"
"2025-05-08","관악신림점",13,"41","41","360","246","165.80","81.18","12.63","52.36","311.97","41","0","186.3","45.6","78.9","61.8","0.7","150.3","348.0","3","7.54","4.33","1.80","13.55","27.24","8","3","33","3.38","6.13"
"2025-05-08","관악신림점",14,"48","48","450","297","241.49","107.22","16.41","69.16","434.28","40","2","204.1","42.3","99.4","62.4","0.0","115.5","325.1","4","7.42","6.88","1.86","14.66","30.85","8","3","40","4.28","7.19"
"2025-05-08","관악신림점",15,"41","41","384","277","205.03","86.01","14.32","56.20","361.56","31","2","221.5","58.8","96.2","66.5","0.1","214.5","437.3","1","8.10","4.63","2.25","14.18","29.18","10","7","31","2.62","6.04"
"2025-05-08","관악신림점",16,"70","71","660","441","374.22","145.41","25.51","115.69","660.83","52","8","308.2","67.2","131.1","109.9","0.0","77.7","389.4","9","7.91","7.44","2.18","14.51","32.06","9","6","62","4.40","7.73"
"2025-05-08","관악신림점",17,"85","85","753","535","591.70","174.76","25.01","115.56","907.03","66","7","345.7","73.3","167.0","105.4","1.6","61.7","541.4","8","9.61","5.70","2.35","13.63","31.31","22","18","63","2.63","7.21"
"2025-05-08","관악신림점",18,"85","85","735","535","686.68","189.04","36.25","138.16","1050.13","39","8","429.0","90.8","192.4","145.8","0.0","76.1","645.8","7","15.42","5.57","2.28","13.71","37.00","24","14","60","3.60","13.71"
"2025-05-08","관악신림점",19,"100","101","903","614","1018.31","197.05","31.64","141.92","1388.92","30","36","441.3","95.5","201.9","143.9","0.0","45.2","558.4","6","17.62","6.70","3.32","12.57","40.23","31","21","70","4.67","17.35"
"2025-05-08","관악신림점",20,"97","101","905","591","669.93","193.23","34.77","145.56","1043.49","81","4","424.3","82.7","193.4","148.2","0.0","117.9","618.8","5","11.73","6.93","2.52","12.84","34.04","21","9","80","4.03","11.60"
"2025-05-08","관악신림점",21,"78","79","715","493","546.98","163.74","22.59","118.72","852.03","61","8","381.9","93.4","164.6","123.9","0.0","101.1","510.8","4","9.07","5.72","2.06","13.94","30.82","18","13","61","2.69","6.20"
"2025-05-08","관악신림점",22,"84","84","768","490","684.87","159.42","23.62","112.62","980.53","50","10","352.0","71.2","162.8","118.0","0.0","107.6","462.9","7","9.70","6.37","2.72","13.45","32.27","23","16","62","4.34","7.39"
"2025-05-08","관악신림점",23,"55","55","526","338","331.12","129.48","14.84","68.07","543.51","45","3","-112.1","-109.5","-31.8","29.2","0.0","113.3","13.2","0","10.54","7.13","1.16","13.68","32.54","6","2","49","2.23","9.93"
"2025-05-08","광진자양점",0,"","","","","","","","","","","","86.2","32.2","32.9","21.1","225.0","11.2","336.0","","","","","","","","","","",""
"2025-05-08","광진자양점",1,"","","","","","","","","","","","0.0","0.0","0.0","0.0","154.3","3.8","169.1","","","","","","","","","","",""
"2025-05-08","광진자양점",2,"","","","","","","","","","","","0.0","0.0","0.0","0.0","78.9","3.1","142.4","","","","","","","","","","",""
"2025-05-08","광진자양점",3,"","","","","","","","","","","","0.0","0.0","0.0","0.0","42.2","3.2","135.2","","","","","","","","","","",""
"2025-05-08","광진자양점",4,"","","","","","","","","","","","0.0","0.0","0.0","0.0","179.5","14.9","197.0","","","","","","","","","","",""
"2025-05-08","광진자양점",5,"","","","","","","","","","","","0.1","0.1","0.0","0.0","83.4","4.8","109.2","","","","","","","","","","",""
"2025-05-08","광진자양점",6,"14","15","107","73","44.62","23.11","4.11","13.04","84.88","15","0","51.0","14.8","22.9","13.3","80.4","151.5","294.3","11","13.66","5.83","1.82","13.59","34.93","2","0","13","3.49","16.53"
"2025-05-08","광진자양점",7,"15","15","134","92","11.71","32.32","5.10","20.77","69.90","15","0","71.8","19.3","32.0","20.5","18.6","280.5","372.4","6","14.69","4.30","0.91","11.54","31.46","0","0","15","0.00","14.35"
"2025-05-08","광진자양점",8,"22","22","195","133","26.31","47.19","8.55","27.18","109.23","22","0","115.7","32.0","55.6","28.1","0.0","185.5","312.6","6","7.86","5.58","1.52","15.05","30.03","1","0","21","0.49","8.92"
"2025-05-08","광진자양점",9,"31","31","272","207","29.37","66.34","9.33","39.66","144.70","31","0","147.4","37.9","68.7","40.8","0.0","182.3","360.2","1","10.10","3.95","2.61","14.98","31.66","0","0","31","0.00","9.41"
