"ORDER_DATE","CENTER_NAME","실사명","SKU_CODE","구분","계획 UNIT","실사 UNIT","confirmed","confirmed_date","inspected_total_quantity"
"2025-02-16","구로신도림점","보증실사_3","A21016482","보증","6","6","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21016541","보증","12","12","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21016945","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21017151","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21017154","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21017363","보증","16","16","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21017364","보증","12","12","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21017365","보증","14","14","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21017366","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21017395","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_3","A21017599","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21017724","보증","8","8","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21017726","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21017771","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21018061","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21018176","보증","5","5","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21018229","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21018249","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21018350","보증","9","9","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21018351","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21018386","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21018387","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21018388","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21018600","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21018601","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21018602","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21018604","보증","34","34","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21018648","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21018793","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21018840","보증","6","6","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21018842","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21018927","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21018957","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21019097","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21019127","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21019137","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21019138","보증","7","7","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21019164","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21019181","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21019182","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21019299","보증","5","5","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21019852","보증","8","8","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21019913","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21020063","보증","14","14","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21020215","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21020500","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21020527","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21020728","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21020812","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21020815","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21020821","보증","7","7","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21020836","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21020914","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21021068","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21021069","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21021092","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21021189","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21021193","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21021277","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21021279","보증","5","5","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21021437","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21021438","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21021445","보증","35","35","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21021498","보증","19","19","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21021500","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21021514","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21021534","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21021543","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21021817","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21021954","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21022035","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21022045","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21022060","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21022250","보증","10","10","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21022251","보증","5","5","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21022347","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21022352","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21022359","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21022399","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21022401","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","A21022403","보증","2","2","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A38000231","기타","22","22","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A38000674","기타","38","38","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A38003429","기타","7","7","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A38004851","기타","5","5","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A38004903","기타","8","8","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A38004904","기타","7","7","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A38004905","기타","9","9","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A38004923","기타","7","7","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A38004946","기타","6","6","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A38004947","기타","26","26","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A38005072","기타","6","6","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A38005520","기타","2","2","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A38005902","기타","2","2","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A38006385","기타","6","6","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A38006538","기타","7","7","0",null,null
"2025-02-16","구로신도림점","기타_당일입고미변경","A38006566","기타","8","8","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000058","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000060","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000063","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000072","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000083","보증","6","6","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000119","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000120","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000121","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000264","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000320","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000321","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000322","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000324","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000326","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000327","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000335","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000336","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000337","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000382","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000383","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000414","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000439","보증","4","4","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000446","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000447","보증","9","9","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000448","보증","11","11","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000449","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000450","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000467","보증","7","7","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000468","보증","3","3","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000472","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000482","보증","2","2","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000483","보증","1","1","0",null,null
"2025-02-16","구로신도림점","보증실사_4","S0000484","보증","2","2","0",null,null
